No.,Time,Source,Destination,Protocol,Protocol,Protocol,Protocol,,,time 1,time 2,delay,,delay 1,delay 2,jitter 
6437,207.8242,172.67.74.85,192.168.43.13,TCP,TCP,TCP,TCP,,,207.8242,207.82434,0.00015,,-1.32837,1.32852,2.65689
6438,207.82434,104.31.86.10,192.168.43.13,TCP,TCP,TCP,TCP,,,207.82434,209.15286,1.32852,,1.11706,0.21146,-0.90561
6440,209.15286,192.168.43.13,204.246.164.107,TCP,TCP,TCP,TCP,,,209.15286,209.36432,0.21146,,-0.04278,0.25424,0.29702
6441,209.36432,204.246.164.107,192.168.43.13,TCP,TCP,TCP,TCP,,,209.36432,209.61856,0.25424,,0.05905,0.19519,0.13613
6442,209.61856,192.168.43.13,104.31.86.10,TCP,TCP,TCP,TCP,,,209.61856,209.81374,0.19519,,-0.25921,0.45439,0.7136
6444,209.81374,104.31.86.10,192.168.43.13,TCP,TCP,TCP,TCP,,,209.81374,210.26813,0.45439,,0.45428,0.00011,-0.45418
6445,210.26813,195.201.75.160,192.168.43.13,TCP,TCP,TCP,TCP,,,210.26813,210.26824,0.00011,,-0.60383,0.60393,1.20776
6446,210.26824,192.168.43.13,195.201.75.160,TCP,TCP,TCP,TCP,,,210.26824,210.87217,0.60393,,0.4219,0.18203,-0.23987
6447,210.87217,192.168.43.13,172.217.194.94,TCP,TCP,TCP,TCP,,,210.87217,211.0542,0.18203,,-2.44339,2.62542,5.06881
6448,211.0542,172.217.194.94,192.168.43.13,TCP,TCP,TCP,TCP,,,211.0542,213.67962,2.62542,,2.41028,0.21514,-2.19514
6451,213.67962,192.168.43.13,151.101.10.2,TCP,TCP,TCP,TCP,,,213.67962,213.89476,0.21514,,-3.30916,3.52429,6.83345
6452,213.89476,151.101.10.2,192.168.43.13,TCP,TCP,TCP,TCP,,,213.89476,217.41905,3.52429,,3.31365,0.21064,-3.10301
6453,217.41905,192.168.43.13,74.125.130.94,TCP,TCP,TCP,TCP,,,217.41905,217.62969,0.21064,,-1.24515,1.45579,2.70094
6454,217.62969,74.125.130.94,192.168.43.13,TCP,TCP,TCP,TCP,,,217.62969,219.08548,1.45579,,1.19403,0.26176,-0.93227
6455,219.08548,192.168.43.13,204.246.164.107,TCP,TCP,TCP,TCP,,,219.08548,219.34724,0.26176,,-0.57545,0.83721,1.41266
6456,219.34724,204.246.164.107,192.168.43.13,TCP,TCP,TCP,TCP,,,219.34724,220.18444,0.83721,,0.82879,0.00842,-0.82037
6457,220.18444,192.168.43.13,204.246.164.107,TCP,TCP,TCP,TCP,,,220.18444,220.19286,0.00842,,0.00424,0.00417,-0.00007
6458,220.19286,192.168.43.13,204.246.164.107,TCP,TCP,TCP,TCP,,,220.19286,220.19703,0.00417,,-0.00266,0.00684,0.0095
6459,220.19703,192.168.43.13,204.246.164.107,TCP,TCP,TCP,TCP,,,220.19703,220.20387,0.00684,,-0.15256,0.15939,0.31195
6460,220.20387,192.168.43.13,204.246.164.107,TCP,TCP,TCP,TCP,,,220.20387,220.36326,0.15939,,0.15923,0.00017,-0.15906
6461,220.36326,204.246.164.107,192.168.43.13,TCP,TCP,TCP,TCP,,,220.36326,220.36343,0.00017,,0.00017,0,-0.00017
6462,220.36343,204.246.164.107,192.168.43.13,TCP,TCP,TCP,TCP,,,220.36343,220.36343,0,,0,0,0
6463,220.36343,204.246.164.107,192.168.43.13,TCP,TCP,TCP,TCP,,,220.36343,220.36343,0,,-0.96596,0.96596,1.93191
6464,220.36343,204.246.164.107,192.168.43.13,TCP,TCP,TCP,TCP,,,220.36343,221.32938,0.96596,,0.96539,0.00056,-0.96483
6465,221.32938,204.246.164.73,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,221.32938,221.32995,0.00056,,0.00002,0.00054,0.00051
6466,221.32995,192.168.43.13,204.246.164.73,TCP,TCP,TCP,TCP,,,221.32995,221.33048,0.00054,,0.00054,0,-0.00054
6467,221.33048,204.246.164.73,192.168.43.13,TCP,TCP,TCP,TCP,,,221.33048,221.33048,0,,-0.00007,0.00007,0.00013
6468,221.33048,204.246.164.73,192.168.43.13,TCP,TCP,TCP,TCP,,,221.33048,221.33055,0.00007,,-0.00007,0.00014,0.00021
6469,221.33055,192.168.43.13,204.246.164.73,TCP,TCP,TCP,TCP,,,221.33055,221.33069,0.00014,,-0.19777,0.19791,0.39568
6470,221.33069,192.168.43.13,204.246.164.73,TCP,TCP,TCP,TCP,,,221.33069,221.5286,0.19791,,-3.03802,3.23593,6.27395
6471,221.5286,204.246.164.73,192.168.43.13,TCP,TCP,TCP,TCP,,,221.5286,224.76452,3.23593,,2.83538,0.40055,-2.43482
6472,224.76452,192.168.43.13,195.201.75.160,TCP,TCP,TCP,TCP,,,224.76452,225.16508,0.40055,,-1.97583,2.37639,4.35222
6473,225.16508,195.201.75.160,192.168.43.13,TCP,TCP,TCP,TCP,,,225.16508,227.54146,2.37639,,2.08825,0.28813,-1.80012
6474,227.54146,192.168.43.13,104.26.11.25,TCP,TCP,TCP,TCP,,,227.54146,227.8296,0.28813,,-2.56055,2.84868,5.40922
6475,227.8296,104.26.11.25,192.168.43.13,TCP,TCP,TCP,TCP,,,227.8296,230.67827,2.84868,,2.6486,0.20008,-2.44852
6476,230.67827,192.168.43.13,52.74.13.196,TCP,TCP,TCP,TCP,,,230.67827,230.87835,0.20008,,-0.83276,1.03284,1.8656
6477,230.87835,52.74.13.196,192.168.43.13,TCP,TCP,TCP,TCP,,,230.87835,231.91119,1.03284,,0.81305,0.21979,-0.59326
6478,231.91119,192.168.43.13,104.26.5.103,TCP,TCP,TCP,TCP,,,231.91119,232.13098,0.21979,,0.21554,0.00425,-0.21129
6479,232.13098,192.168.43.13,104.118.171.21,TCP,TCP,TCP,TCP,,,232.13098,232.13523,0.00425,,-0.15957,0.16383,0.3234
6480,232.13523,104.26.5.103,192.168.43.13,TCP,TCP,TCP,TCP,,,232.13523,232.29906,0.16383,,0.02189,0.14194,0.12005
6481,232.29906,104.118.171.21,192.168.43.13,TCP,TCP,TCP,TCP,,,232.29906,232.441,0.14194,,-0.22309,0.36503,0.58813
6482,232.441,192.168.43.13,159.127.41.172,TCP,TCP,TCP,TCP,,,232.441,232.80603,0.36503,,-0.7393,1.10433,1.84363
6483,232.80603,159.127.41.172,192.168.43.13,TCP,TCP,TCP,TCP,,,232.80603,233.91036,1.10433,,0.90315,0.20118,-0.70197
6484,233.91036,192.168.43.13,104.118.107.82,TCP,TCP,TCP,TCP,,,233.91036,234.11154,0.20118,,0.1883,0.01288,-0.17542
6485,234.11154,104.118.107.82,192.168.43.13,TCP,TCP,TCP,TCP,,,234.11154,234.12442,0.01288,,-0.14873,0.16161,0.31034
6486,234.12442,192.168.43.13,204.246.164.128,TCP,TCP,TCP,TCP,,,234.12442,234.28603,0.16161,,0.15675,0.00487,-0.15188
6487,234.28603,192.168.43.13,104.118.154.121,TCP,TCP,TCP,TCP,,,234.28603,234.2909,0.00487,,-0.1394,0.14426,0.28366
6488,234.2909,204.246.164.128,192.168.43.13,TCP,TCP,TCP,TCP,,,234.2909,234.43516,0.14426,,0.14316,0.0011,-0.14206
6490,234.43516,192.168.43.13,104.16.14.243,TCP,TCP,TCP,TCP,,,234.43516,234.43626,0.0011,,-0.01939,0.02049,0.03988
6491,234.43626,104.118.154.121,192.168.43.13,TCP,TCP,TCP,TCP,,,234.43626,234.45675,0.02049,,-0.03053,0.05102,0.08155
6492,234.45675,192.168.43.13,5.178.65.253,TCP,TCP,TCP,TCP,,,234.45675,234.50777,0.05102,,-0.03812,0.08914,0.12726
6493,234.50777,192.168.43.13,104.16.14.243,TCP,TCP,TCP,TCP,,,234.50777,234.59691,0.08914,,0.01774,0.07139,0.05365
6494,234.59691,104.16.14.243,192.168.43.13,TCP,TCP,TCP,TCP,,,234.59691,234.6683,0.07139,,-0.14639,0.21778,0.36417
6495,234.6683,104.16.14.243,192.168.43.13,TCP,TCP,TCP,TCP,,,234.6683,234.88608,0.21778,,0.03864,0.17915,0.14051
6496,234.88608,5.178.65.253,192.168.43.13,TCP,TCP,TCP,TCP,,,234.88608,235.06523,0.17915,,0.10976,0.06939,-0.04037
6497,235.06523,192.168.43.13,104.118.154.121,TCP,TCP,TCP,TCP,,,235.06523,235.13462,0.06939,,-0.0481,0.1175,0.1656
6498,235.13462,192.168.43.13,18.138.62.224,TCP,TCP,TCP,TCP,,,235.13462,235.25212,0.1175,,0.0522,0.0653,0.0131
6499,235.25212,104.118.154.121,192.168.43.13,TCP,TCP,TCP,TCP,,,235.25212,235.31742,0.0653,,-0.30928,0.37458,0.68386
6500,235.31742,18.138.62.224,192.168.43.13,TCP,TCP,TCP,TCP,,,235.31742,235.692,0.37458,,0.15553,0.21905,0.06352
6502,235.692,192.168.43.13,104.118.107.155,TCP,TCP,TCP,TCP,,,235.692,235.91104,0.21905,,0.07591,0.14314,0.06722
6503,235.91104,104.118.107.155,192.168.43.13,TCP,TCP,TCP,TCP,,,235.91104,236.05418,0.14314,,-0.06644,0.20958,0.27602
6504,236.05418,192.168.43.13,103.231.98.193,TCP,TCP,TCP,TCP,,,236.05418,236.26376,0.20958,,0.19435,0.01523,-0.17912
6505,236.26376,192.168.43.13,35.244.167.129,TCP,TCP,TCP,TCP,,,236.26376,236.27899,0.01523,,-0.16016,0.17539,0.33555
6506,236.27899,103.231.98.193,192.168.43.13,TCP,TCP,TCP,TCP,,,236.27899,236.45438,0.17539,,0.04542,0.12997,0.08456
6507,236.45438,35.244.167.129,192.168.43.13,TCP,TCP,TCP,TCP,,,236.45438,236.58435,0.12997,,0.1266,0.00338,-0.12322
6508,236.58435,192.168.43.13,74.125.200.94,TCP,TCP,TCP,TCP,,,236.58435,236.58772,0.00338,,-0.15222,0.15559,0.30781
6509,236.58772,192.168.43.13,204.246.164.113,TCP,TCP,TCP,TCP,,,236.58772,236.74332,0.15559,,0.14057,0.01502,-0.12555
6510,236.74332,192.168.43.13,185.184.8.30,TCP,TCP,TCP,TCP,,,236.74332,236.75834,0.01502,,-0.0032,0.01822,0.02143
6511,236.75834,192.168.43.13,74.125.200.94,TCP,TCP,TCP,TCP,,,236.75834,236.77656,0.01822,,0.01376,0.00446,-0.0093
6512,236.77656,74.125.200.94,192.168.43.13,TCP,TCP,TCP,TCP,,,236.77656,236.78103,0.00446,,-0.14385,0.14831,0.29216
6513,236.78103,204.246.164.113,192.168.43.13,TCP,TCP,TCP,TCP,,,236.78103,236.92934,0.14831,,0.00183,0.14648,0.14465
6514,236.92934,74.125.200.94,192.168.43.13,TCP,TCP,TCP,TCP,,,236.92934,237.07582,0.14648,,0.01136,0.13512,0.12376
6515,237.07582,185.184.8.30,192.168.43.13,TCP,TCP,TCP,TCP,,,237.07582,237.21094,0.13512,,-0.05603,0.19115,0.24717
6516,237.21094,192.168.43.13,104.19.132.78,TCP,TCP,TCP,TCP,,,237.21094,237.40209,0.19115,,-0.2754,0.46655,0.74195
6520,237.40209,104.19.132.78,192.168.43.13,TCP,TCP,TCP,TCP,,,237.40209,237.86864,0.46655,,0.22641,0.24014,0.01374
6521,237.86864,192.168.43.13,74.125.24.132,TCP,TCP,TCP,TCP,,,237.86864,238.10878,0.24014,,0.22585,0.0143,-0.21155
6522,238.10878,192.168.43.13,204.246.164.92,TCP,TCP,TCP,TCP,,,238.10878,238.12308,0.0143,,-0.1867,0.201,0.3877
6523,238.12308,74.125.24.132,192.168.43.13,TCP,TCP,TCP,TCP,,,238.12308,238.32408,0.201,,-0.55635,0.75735,1.3137
6524,238.32408,204.246.164.92,192.168.43.13,TCP,TCP,TCP,TCP,,,238.32408,239.08142,0.75735,,0.75735,0,-0.75735
6525,239.08142,192.168.43.13,104.118.108.37,TCP,TCP,TCP,TCP,,,239.08142,239.08142,0,,-0.20545,0.20545,0.4109
6526,239.08142,192.168.43.13,104.118.107.155,TCP,TCP,TCP,TCP,,,239.08142,239.28687,0.20545,,0.2053,0.00015,-0.20516
6527,239.28687,104.118.107.155,192.168.43.13,TCP,TCP,TCP,TCP,,,239.28687,239.28702,0.00015,,-0.72782,0.72797,1.45579
6528,239.28702,104.118.108.37,192.168.43.13,TCP,TCP,TCP,TCP,,,239.28702,240.01498,0.72797,,0.45936,0.2686,-0.19076
6529,240.01498,192.168.43.13,172.217.194.132,TCP,TCP,TCP,TCP,,,240.01498,240.28359,0.2686,,0.17433,0.09427,-0.08007
6530,240.28359,172.217.194.132,192.168.43.13,TCP,TCP,TCP,TCP,,,240.28359,240.37786,0.09427,,0.06587,0.0284,-0.03748
6531,240.37786,192.168.43.13,104.118.146.94,TCP,TCP,TCP,TCP,,,240.37786,240.40625,0.0284,,0.02829,0.00011,-0.02818
6532,240.40625,195.201.75.160,192.168.43.13,TCP,TCP,TCP,TCP,,,240.40625,240.40636,0.00011,,-0.16162,0.16173,0.32335
6533,240.40636,192.168.43.13,195.201.75.160,TCP,TCP,TCP,TCP,,,240.40636,240.56809,0.16173,,-0.82937,0.99109,1.82046
6534,240.56809,104.118.146.94,192.168.43.13,TCP,TCP,TCP,TCP,,,240.56809,241.55918,0.99109,,0.33351,0.65758,0.32407
6536,241.55918,192.168.43.13,107.23.24.158,TCP,TCP,TCP,TCP,,,241.55918,242.21676,0.65758,,0.51979,0.13779,-0.382
6537,242.21676,107.23.24.158,192.168.43.13,TCP,TCP,TCP,TCP,,,242.21676,242.35455,0.13779,,0.12706,0.01073,-0.11634
6538,242.35455,192.168.43.13,172.217.194.188,TCP,TCP,TCP,TCP,,,242.35455,242.36528,0.01073,,-0.23561,0.24634,0.48195
6539,242.36528,192.168.43.13,34.98.64.218,TCP,TCP,TCP,TCP,,,242.36528,242.61162,0.24634,,0.24619,0.00015,-0.24605
6540,242.61162,172.217.194.188,192.168.43.13,TCP,TCP,TCP,TCP,,,242.61162,242.61176,0.00015,,-0.46552,0.46567,0.93118
6541,242.61176,34.98.64.218,192.168.43.13,TCP,TCP,TCP,TCP,,,242.61176,243.07743,0.46567,,0.10372,0.36195,0.25823
6542,243.07743,192.168.43.13,208.100.17.190,TCP,TCP,TCP,TCP,,,243.07743,243.43938,0.36195,,0.26635,0.0956,-0.17075
6543,243.43938,192.168.43.13,208.100.17.187,TCP,TCP,TCP,TCP,,,243.43938,243.53497,0.0956,,-0.26588,0.36148,0.62736
6544,243.53497,208.100.17.190,192.168.43.13,TCP,TCP,TCP,TCP,,,243.53497,243.89645,0.36148,,0.25338,0.10809,-0.14529
6545,243.89645,208.100.17.187,192.168.43.13,TCP,TCP,TCP,TCP,,,243.89645,244.00455,0.10809,,-0.05283,0.16093,0.21376
6546,244.00455,192.168.43.13,208.100.17.177,TCP,TCP,TCP,TCP,,,244.00455,244.16547,0.16093,,-0.05246,0.21339,0.26585
6547,244.16547,192.168.43.13,104.118.155.110,TCP,TCP,TCP,TCP,,,244.16547,244.37886,0.21339,,0.16822,0.04517,-0.12305
6548,244.37886,104.118.155.110,192.168.43.13,TCP,TCP,TCP,TCP,,,244.37886,244.42403,0.04517,,-2.24066,2.28583,4.5265
6549,244.42403,208.100.17.177,192.168.43.13,TCP,TCP,TCP,TCP,,,244.42403,246.70987,2.28583,,2.28583,0,-2.28583
6550,246.70987,192.168.43.13,104.18.12.5,TCP,TCP,TCP,TCP,,,246.70987,246.70987,0,,-0.26095,0.26095,0.5219
6551,246.70987,192.168.43.13,104.118.155.110,TCP,TCP,TCP,TCP,,,246.70987,246.97082,0.26095,,0.2608,0.00015,-0.26065
6552,246.97082,104.18.12.5,192.168.43.13,TCP,TCP,TCP,TCP,,,246.97082,246.97097,0.00015,,-0.05386,0.05401,0.10787
6553,246.97097,104.118.155.110,192.168.43.13,TCP,TCP,TCP,TCP,,,246.97097,247.02497,0.05401,,0.0539,0.00011,-0.05379
6554,247.02497,192.168.43.13,69.173.159.45,TCP,TCP,TCP,TCP,,,247.02497,247.02508,0.00011,,-0.25221,0.25232,0.50453
6555,247.02508,192.168.43.13,69.173.159.45,TCP,TCP,TCP,TCP,,,247.02508,247.2774,0.25232,,0.25217,0.00015,-0.25203
6556,247.2774,69.173.159.45,192.168.43.13,TCP,TCP,TCP,TCP,,,247.2774,247.27755,0.00015,,-0.4632,0.46335,0.92656
6557,247.27755,69.173.159.45,192.168.43.13,TCP,TCP,TCP,TCP,,,247.27755,247.7409,0.46335,,0.05992,0.40344,0.34352
6558,247.7409,192.168.43.13,64.38.119.27,TCP,TCP,TCP,TCP,,,247.7409,248.14434,0.40344,,0.33293,0.0705,-0.26243
6559,248.14434,64.38.119.27,192.168.43.13,TCP,TCP,TCP,TCP,,,248.14434,248.21484,0.0705,,0.0704,0.00011,-0.07029
6560,248.21484,204.246.164.128,192.168.43.13,TCP,TCP,TCP,TCP,,,248.21484,248.21495,0.00011,,-0.00004,0.00015,0.00019
6561,248.21495,192.168.43.13,204.246.164.128,TCP,TCP,TCP,TCP,,,248.21495,248.2151,0.00015,,0.00015,0,-0.00015
6562,248.2151,204.246.164.128,192.168.43.13,TCP,TCP,TCP,TCP,,,248.2151,248.2151,0,,-0.00016,0.00016,0.00031
6563,248.2151,204.246.164.128,192.168.43.13,TCP,TCP,TCP,TCP,,,248.2151,248.21526,0.00016,,-0.00029,0.00044,0.00073
6564,248.21526,192.168.43.13,204.246.164.128,TCP,TCP,TCP,TCP,,,248.21526,248.2157,0.00044,,-0.07291,0.07335,0.14626
6565,248.2157,192.168.43.13,204.246.164.128,TCP,TCP,TCP,TCP,,,248.2157,248.28905,0.07335,,-0.06338,0.13673,0.20012
6566,248.28905,192.168.43.13,74.118.186.210,TCP,TCP,TCP,TCP,,,248.28905,248.42579,0.13673,,0.06504,0.0717,0.00666
6567,248.42579,204.246.164.128,192.168.43.13,TCP,TCP,TCP,TCP,,,248.42579,248.49748,0.0717,,-0.06238,0.13408,0.19645
6568,248.49748,74.118.186.210,192.168.43.13,TCP,TCP,TCP,TCP,,,248.49748,248.63156,0.13408,,-0.02227,0.15634,0.17861
6569,248.63156,192.168.43.13,104.118.160.23,TCP,TCP,TCP,TCP,,,248.63156,248.7879,0.15634,,0.14033,0.01602,-0.12431
6570,248.7879,192.168.43.13,103.231.98.194,TCP,TCP,TCP,TCP,,,248.7879,248.80392,0.01602,,-0.02318,0.0392,0.06238
6571,248.80392,192.168.43.13,104.118.107.155,TCP,TCP,TCP,TCP,,,248.80392,248.84312,0.0392,,-0.10681,0.14601,0.25282
6572,248.84312,104.118.160.23,192.168.43.13,TCP,TCP,TCP,TCP,,,248.84312,248.98913,0.14601,,0.13202,0.01399,-0.11802
6573,248.98913,103.231.98.194,192.168.43.13,TCP,TCP,TCP,TCP,,,248.98913,249.00312,0.01399,,-0.44904,0.46303,0.91207
6574,249.00312,104.118.107.155,192.168.43.13,TCP,TCP,TCP,TCP,,,249.00312,249.46615,0.46303,,0.44171,0.02132,-0.42039
6576,249.46615,192.168.43.13,103.231.98.196,TCP,TCP,TCP,TCP,,,249.46615,249.48747,0.02132,,-0.16797,0.18929,0.35726
6577,249.48747,192.168.43.13,151.101.9.108,TCP,TCP,TCP,TCP,,,249.48747,249.67676,0.18929,,0.17431,0.01498,-0.15932
6578,249.67676,103.231.98.196,192.168.43.13,TCP,TCP,TCP,TCP,,,249.67676,249.69174,0.01498,,-0.18458,0.19957,0.38415
6579,249.69174,151.101.9.108,192.168.43.13,TCP,TCP,TCP,TCP,,,249.69174,249.89131,0.19957,,0.04517,0.1544,0.10923
6580,249.89131,192.168.43.13,74.118.186.210,TCP,TCP,TCP,TCP,,,249.89131,250.04571,0.1544,,0.14182,0.01258,-0.12923
6581,250.04571,192.168.43.13,104.118.107.82,TCP,TCP,TCP,TCP,,,250.04571,250.0583,0.01258,,-0.02656,0.03915,0.06571
6582,250.0583,192.168.43.13,69.173.159.45,TCP,TCP,TCP,TCP,,,250.0583,250.09744,0.03915,,-0.08791,0.12706,0.21498
6583,250.09744,74.118.186.210,192.168.43.13,TCP,TCP,TCP,TCP,,,250.09744,250.22451,0.12706,,0.10414,0.02292,-0.08122
6584,250.22451,104.118.107.82,192.168.43.13,TCP,TCP,TCP,TCP,,,250.22451,250.24743,0.02292,,0.02281,0.00011,-0.0227
6585,250.24743,35.244.167.129,192.168.43.13,TCP,TCP,TCP,TCP,,,250.24743,250.24754,0.00011,,-0.00003,0.00014,0.00018
6586,250.24754,192.168.43.13,35.244.167.129,TCP,TCP,TCP,TCP,,,250.24754,250.24769,0.00014,,0.00002,0.00013,0.00011
6587,250.24769,35.244.167.129,192.168.43.13,TCP,TCP,TCP,TCP,,,250.24769,250.24781,0.00013,,-0.00019,0.00032,0.00051
6588,250.24781,192.168.43.13,35.244.167.129,TCP,TCP,TCP,TCP,,,250.24781,250.24813,0.00032,,-0.05368,0.05399,0.10767
6589,250.24813,192.168.43.13,35.244.167.129,TCP,TCP,TCP,TCP,,,250.24813,250.30212,0.05399,,-0.03688,0.09088,0.12776
6590,250.30212,69.173.159.45,192.168.43.13,TCP,TCP,TCP,TCP,,,250.30212,250.393,0.09088,,0.04075,0.05013,0.00938
6591,250.393,192.168.43.13,104.18.101.194,TCP,TCP,TCP,TCP,,,250.393,250.44313,0.05013,,-0.02213,0.07226,0.09439
6592,250.44313,35.244.167.129,192.168.43.13,TCP,TCP,TCP,TCP,,,250.44313,250.51539,0.07226,,0.00295,0.06931,0.06636
6593,250.51539,192.168.43.13,151.101.9.253,TCP,TCP,TCP,TCP,,,250.51539,250.5847,0.06931,,-0.03656,0.10586,0.14242
6594,250.5847,104.18.101.194,192.168.43.13,TCP,TCP,TCP,TCP,,,250.5847,250.69056,0.10586,,0.10575,0.00011,-0.10564
6595,250.69056,74.125.200.94,192.168.43.13,TCP,TCP,TCP,TCP,,,250.69056,250.69067,0.00011,,-0.00002,0.00013,0.00014
6596,250.69067,192.168.43.13,74.125.200.94,TCP,TCP,TCP,TCP,,,250.69067,250.6908,0.00013,,-0.00001,0.00014,0.00015
6597,250.6908,74.125.200.94,192.168.43.13,TCP,TCP,TCP,TCP,,,250.6908,250.69094,0.00014,,-0.00019,0.00033,0.00052
6598,250.69094,192.168.43.13,74.125.200.94,TCP,TCP,TCP,TCP,,,250.69094,250.69127,0.00033,,-0.00885,0.00918,0.01803
6599,250.69127,192.168.43.13,74.125.200.94,TCP,TCP,TCP,TCP,,,250.69127,250.70045,0.00918,,0.00735,0.00183,-0.00552
6600,250.70045,204.246.164.113,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,250.70045,250.70228,0.00183,,0.00168,0.00015,-0.00153
6601,250.70228,151.101.9.253,192.168.43.13,TCP,TCP,TCP,TCP,,,250.70228,250.70243,0.00015,,0.00007,0.00008,0
6602,250.70243,204.246.164.113,192.168.43.13,TCP,TCP,TCP,TCP,,,250.70243,250.70251,0.00008,,-0.03433,0.03441,0.06873
6603,250.70251,192.168.43.13,204.246.164.113,TCP,TCP,TCP,TCP,,,250.70251,250.73691,0.03441,,0.0343,0.00011,-0.03419
6604,250.73691,74.125.200.94,192.168.43.13,TCP,TCP,TCP,TCP,,,250.73691,250.73702,0.00011,,-0.00002,0.00013,0.00016
6605,250.73702,192.168.43.13,74.125.200.94,TCP,TCP,TCP,TCP,,,250.73702,250.73716,0.00013,,0.00001,0.00012,0.00011
6606,250.73716,74.125.200.94,192.168.43.13,TCP,TCP,TCP,TCP,,,250.73716,250.73728,0.00012,,-0.14556,0.14568,0.29125
6607,250.73728,192.168.43.13,74.125.200.94,TCP,TCP,TCP,TCP,,,250.73728,250.88296,0.14568,,0.07696,0.06872,-0.00824
6608,250.88296,74.125.200.94,192.168.43.13,TCP,TCP,TCP,TCP,,,250.88296,250.95169,0.06872,,-0.02922,0.09795,0.12717
6609,250.95169,192.168.43.13,103.231.98.191,TCP,TCP,TCP,TCP,,,250.95169,251.04963,0.09795,,0.09639,0.00156,-0.09483
6610,251.04963,192.168.43.13,104.118.107.82,TCP,TCP,TCP,TCP,,,251.04963,251.05119,0.00156,,-0.02972,0.03128,0.061
6611,251.05119,192.168.43.13,104.118.107.155,TCP,TCP,TCP,TCP,,,251.05119,251.08247,0.03128,,-0.02734,0.05862,0.08597
6612,251.08247,192.168.43.13,104.118.110.100,TCP,TCP,TCP,TCP,,,251.08247,251.14109,0.05862,,-0.02916,0.08778,0.11695
6613,251.14109,103.231.98.191,192.168.43.13,TCP,TCP,TCP,TCP,,,251.14109,251.22888,0.08778,,0.08575,0.00204,-0.08371
6614,251.22888,104.118.107.82,192.168.43.13,TCP,TCP,TCP,TCP,,,251.22888,251.23091,0.00204,,-0.02952,0.03155,0.06107
6615,251.23091,104.118.107.155,192.168.43.13,TCP,TCP,TCP,TCP,,,251.23091,251.26247,0.03155,,0.03072,0.00083,-0.02989
6616,251.26247,192.168.43.13,104.118.110.100,TCP,TCP,TCP,TCP,,,251.26247,251.2633,0.00083,,-0.17639,0.17722,0.35361
6617,251.2633,104.118.110.100,192.168.43.13,TCP,TCP,TCP,TCP,,,251.2633,251.44052,0.17722,,-0.08947,0.26669,0.35616
6618,251.44052,104.118.110.100,192.168.43.13,TCP,TCP,TCP,TCP,,,251.44052,251.70721,0.26669,,0.26657,0.00012,-0.26646
6619,251.70721,74.125.24.132,192.168.43.13,TCP,TCP,TCP,TCP,,,251.70721,251.70732,0.00012,,-0.00001,0.00013,0.00014
6620,251.70732,192.168.43.13,74.125.24.132,TCP,TCP,TCP,TCP,,,251.70732,251.70745,0.00013,,0,0.00013,0.00014
6621,251.70745,74.125.24.132,192.168.43.13,TCP,TCP,TCP,TCP,,,251.70745,251.70759,0.00013,,-0.0002,0.00034,0.00054
6622,251.70759,192.168.43.13,74.125.24.132,TCP,TCP,TCP,TCP,,,251.70759,251.70792,0.00034,,-0.20372,0.20406,0.40778
6623,251.70792,192.168.43.13,74.125.24.132,TCP,TCP,TCP,TCP,,,251.70792,251.91198,0.20406,,-0.05341,0.25747,0.31088
6624,251.91198,74.125.24.132,192.168.43.13,TCP,TCP,TCP,TCP,,,251.91198,252.16945,0.25747,,0.25736,0.00011,-0.25725
6625,252.16945,204.246.164.92,192.168.43.13,TCP,TCP,TCP,TCP,,,252.16945,252.16956,0.00011,,-0.00079,0.00089,0.00168
6626,252.16956,192.168.43.13,204.246.164.92,TCP,TCP,TCP,TCP,,,252.16956,252.17045,0.00089,,0.00072,0.00017,-0.00055
6627,252.17045,204.246.164.92,192.168.43.13,TCP,TCP,TCP,TCP,,,252.17045,252.17062,0.00017,,0.00009,0.00008,0
6628,252.17062,204.246.164.92,192.168.43.13,TCP,TCP,TCP,TCP,,,252.17062,252.17071,0.00008,,-0.00011,0.00019,0.0003
6629,252.17071,192.168.43.13,204.246.164.92,TCP,TCP,TCP,TCP,,,252.17071,252.1709,0.00019,,-0.17949,0.17968,0.35917
6630,252.1709,192.168.43.13,204.246.164.92,TCP,TCP,TCP,TCP,,,252.1709,252.35058,0.17968,,0.03493,0.14475,0.10981
6631,252.35058,204.246.164.92,192.168.43.13,TCP,TCP,TCP,TCP,,,252.35058,252.49532,0.14475,,-0.04516,0.1899,0.23506
6632,252.49532,192.168.43.13,151.101.10.49,TCP,TCP,TCP,TCP,,,252.49532,252.68523,0.1899,,0.05037,0.13953,0.08916
6633,252.68523,151.101.10.49,192.168.43.13,TCP,TCP,TCP,TCP,,,252.68523,252.82476,0.13953,,0.13953,0,-0.13953
6634,252.82476,192.168.43.13,172.67.74.85,TCP,TCP,TCP,TCP,,,252.82476,252.82476,0,,-0.2796,0.2796,0.5592
6635,252.82476,192.168.43.13,104.31.86.10,TCP,TCP,TCP,TCP,,,252.82476,253.10436,0.2796,,0.27945,0.00015,-0.2793
6636,253.10436,104.31.86.10,192.168.43.13,TCP,TCP,TCP,TCP,,,253.10436,253.10451,0.00015,,-1.1954,1.19555,2.39095
